Material_ID,Material_Description,Category,Unit_Price,Stock_Quantity,Vendor_Code,Last_Updated,Active_Status
19538,Product_19538,Raw Material,305.34,689,V004,1975-03-16 11:05:32.771200,Y
19539,Product_19539,Raw Material,82.56,591,V003,1975-03-15 11:05:32.771202,
19540,Product_19540,Alcohol,477.45,798,V001,1975-03-14 11:05:32.771204,
19541,Product_19541,Raw Material,11.9,319,V005,1975-03-13 11:05:32.771206,Y
19542,Product_19542,Beverages,401.72,760,V001,1975-03-12 11:05:32.771208,N
19543,Product_19543,Snacks,244.33,778,V002,1975-03-11 11:05:32.771210,
19544,Product_19544,Merchandise,416.49,896,V001,1975-03-10 11:05:32.771212,Y
19545,Product_19545,Merchandise,29.93,834,V001,1975-03-09 11:05:32.771214,N
19546,Product_19546,Raw Material,324.07,629,V005,1975-03-08 11:05:32.771216,Y
19547,Product_19547,Merchandise,485.89,576,V001,1975-03-07 11:05:32.771218,Y
19548,Product_19548,Raw Material,175.03,498,V003,1975-03-06 11:05:32.771220,Y
19549,Product_19549,Beverages,365.38,450,V005,1975-03-05 11:05:32.771223,Y
19550,Product_19550,Alcohol,368.06,78,V005,1975-03-04 11:05:32.771225,N
19551,Product_19551,Merchandise,25.5,565,V002,1975-03-03 11:05:32.771227,Y
19552,Product_19552,Merchandise,92.7,795,V004,1975-03-02 11:05:32.771229,N
19553,Product_19553,Raw Material,485.04,947,V005,1975-03-01 11:05:32.771231,
19554,Product_19554,Snacks,140.61,813,V005,1975-02-28 11:05:32.771233,
19555,Product_19555,Snacks,31.3,486,V003,1975-02-27 11:05:32.771235,Y
19556,Product_19556,Beverages,384.02,784,V001,1975-02-26 11:05:32.771237,N
19557,Product_19557,Snacks,488.26,514,V004,1975-02-25 11:05:32.771239,Y
19558,Product_19558,Beverages,334.28,7,V001,1975-02-24 11:05:32.771241,Y
19559,Product_19559,Beverages,92.68,128,V003,1975-02-23 11:05:32.771243,Y
19560,Product_19560,Merchandise,168.9,401,V005,1975-02-22 11:05:32.771245,N
19561,Product_19561,Beverages,195.53,880,V001,1975-02-21 11:05:32.771247,N
19562,Product_19562,Snacks,172.23,693,V001,1975-02-20 11:05:32.771249,Y
19563,Product_19563,Snacks,224.08,659,V002,1975-02-19 11:05:32.771251,
19564,Product_19564,Raw Material,173.65,529,V001,1975-02-18 11:05:32.771253,N
19565,Product_19565,Alcohol,67.28,910,V003,1975-02-17 11:05:32.771255,Y
19566,Product_19566,Beverages,350.58,996,V005,1975-02-16 11:05:32.771257,N
19567,Product_19567,Alcohol,479.11,357,V005,1975-02-15 11:05:32.771259,Y
19568,Product_19568,Beverages,440.3,24,V005,1975-02-14 11:05:32.771262,Y
19569,Product_19569,Merchandise,89.8,383,V001,1975-02-13 11:05:32.771264,N
19570,Product_19570,Beverages,286.84,797,V005,1975-02-12 11:05:32.771266,N
19571,Product_19571,Snacks,466.67,818,V001,1975-02-11 11:05:32.771268,
19572,Product_19572,Merchandise,16.8,965,V005,1975-02-10 11:05:32.771270,
19573,Product_19573,Merchandise,497.59,543,V001,1975-02-09 11:05:32.771272,N
19574,Product_19574,Raw Material,37.0,98,V001,1975-02-08 11:05:32.771274,
19575,Product_19575,Snacks,456.09,780,V003,1975-02-07 11:05:32.771276,
19576,Product_19576,Raw Material,322.42,985,V001,1975-02-06 11:05:32.771278,Y
19577,Product_19577,Alcohol,244.97,855,V005,1975-02-05 11:05:32.771280,Y
19578,Product_19578,Snacks,487.72,485,V003,1975-02-04 11:05:32.771282,Y
19579,Product_19579,Snacks,370.92,192,V004,1975-02-03 11:05:32.771284,
19580,Product_19580,Beverages,415.52,338,V001,1975-02-02 11:05:32.771286,
19581,Product_19581,Snacks,478.15,808,V003,1975-02-01 11:05:32.771288,N
19582,Product_19582,Beverages,85.07,5,V003,1975-01-31 11:05:32.771290,Y
19583,Product_19583,Raw Material,104.08,980,V003,1975-01-30 11:05:32.771292,
19584,Product_19584,Snacks,353.38,783,V002,1975-01-29 11:05:32.771294,Y
19585,Product_19585,Merchandise,282.66,856,V005,1975-01-28 11:05:32.771296,
19586,Product_19586,Raw Material,69.47,446,V001,1975-01-27 11:05:32.771298,
19587,Product_19587,Raw Material,358.27,212,V002,1975-01-26 11:05:32.771300,
19588,Product_19588,Merchandise,341.12,440,V003,1975-01-25 11:05:32.771302,Y
19589,Product_19589,Merchandise,263.67,192,V003,1975-01-24 11:05:32.771305,
19590,Product_19590,Merchandise,474.39,1,V001,1975-01-23 11:05:32.771307,Y
19591,Product_19591,Snacks,202.59,774,V001,1975-01-22 11:05:32.771309,Y
19592,Product_19592,Alcohol,171.81,162,V004,1975-01-21 11:05:32.771311,N
19593,Product_19593,Beverages,199.68,782,V005,1975-01-20 11:05:32.771313,N
19594,Product_19594,Snacks,361.0,806,V002,1975-01-19 11:05:32.771315,
19595,Product_19595,Alcohol,24.8,685,V003,1975-01-18 11:05:32.771317,
19596,Product_19596,Beverages,188.57,322,V004,1975-01-17 11:05:32.771319,Y
19597,Product_19597,Beverages,482.71,102,V004,1975-01-16 11:05:32.771321,
19598,Product_19598,Alcohol,304.52,234,V002,1975-01-15 11:05:32.771323,N
19599,Product_19599,Raw Material,400.4,690,V002,1975-01-14 11:05:32.771325,N
19600,Product_19600,Raw Material,24.81,693,V003,1975-01-13 11:05:32.771327,N
19601,Product_19601,Beverages,195.2,846,V001,1975-01-12 11:05:32.771329,
19602,Product_19602,Snacks,338.2,831,V003,1975-01-11 11:05:32.771331,
19603,Product_19603,Merchandise,214.41,100,V004,1975-01-10 11:05:32.771333,Y
19604,Product_19604,Merchandise,112.48,465,V005,1975-01-09 11:05:32.771335,
19605,Product_19605,Snacks,414.73,523,V004,1975-01-08 11:05:32.771337,
19606,Product_19606,Beverages,383.16,101,V001,1975-01-07 11:05:32.771339,N
19607,Product_19607,Snacks,476.29,274,V003,1975-01-06 11:05:32.771342,N
19608,Product_19608,Alcohol,424.81,116,V003,1975-01-05 11:05:32.771344,Y
19609,Product_19609,Snacks,121.85,735,V005,1975-01-04 11:05:32.771346,Y
19610,Product_19610,Beverages,240.44,687,V004,1975-01-03 11:05:32.771348,
19611,Product_19611,Snacks,289.69,519,V004,1975-01-02 11:05:32.771350,N
19612,Product_19612,Alcohol,455.11,171,V001,1975-01-01 11:05:32.771352,Y
19613,Product_19613,Merchandise,204.41,229,V005,1974-12-31 11:05:32.771354,Y
19614,Product_19614,Merchandise,30.39,889,V004,1974-12-30 11:05:32.771356,Y
19615,Product_19615,Alcohol,254.56,716,V004,1974-12-29 11:05:32.771358,Y
19616,Product_19616,Alcohol,106.13,374,V001,1974-12-28 11:05:32.771360,Y
19617,Product_19617,Merchandise,439.16,580,V004,1974-12-27 11:05:32.771362,Y
19618,Product_19618,Alcohol,12.97,622,V005,1974-12-26 11:05:32.771366,
19619,Product_19619,Snacks,189.83,690,V004,1974-12-25 11:05:32.771369,
19620,Product_19620,Beverages,460.52,801,V004,1974-12-24 11:05:32.771371,N
19621,Product_19621,Snacks,352.22,925,V003,1974-12-23 11:05:32.771373,N
19622,Product_19622,Raw Material,55.69,307,V002,1974-12-22 11:05:32.771375,Y
19623,Product_19623,Snacks,175.9,237,V004,1974-12-21 11:05:32.771377,Y
19624,Product_19624,Snacks,254.17,980,V001,1974-12-20 11:05:32.771379,
19625,Product_19625,Alcohol,180.72,579,V004,1974-12-19 11:05:32.771381,N
19626,Product_19626,Merchandise,164.98,166,V002,1974-12-18 11:05:32.771383,Y
19627,Product_19627,Merchandise,402.75,261,V005,1974-12-17 11:05:32.771385,Y
19628,Product_19628,Raw Material,18.91,259,V003,1974-12-16 11:05:32.771387,
19629,Product_19629,Raw Material,308.99,300,V004,1974-12-15 11:05:32.771389,N
19630,Product_19630,Alcohol,211.24,937,V003,1974-12-14 11:05:32.771391,Y
19631,Product_19631,Merchandise,163.72,81,V001,1974-12-13 11:05:32.771393,N
19632,Product_19632,Merchandise,494.31,637,V001,1974-12-12 11:05:32.771395,
19633,Product_19633,Alcohol,413.87,119,V004,1974-12-11 11:05:32.771397,N
19634,Product_19634,Beverages,146.73,827,V004,1974-12-10 11:05:32.771399,
19635,Product_19635,Snacks,341.13,163,V005,1974-12-09 11:05:32.771401,Y
19636,Product_19636,Beverages,86.72,933,V002,1974-12-08 11:05:32.771403,N
19637,Product_19637,Merchandise,433.86,318,V005,1974-12-07 11:05:32.771405,
19638,Product_19638,Merchandise,486.32,960,V002,1974-12-06 11:05:32.771407,N
19639,Product_19639,Merchandise,100.33,452,V002,1974-12-05 11:05:32.771409,Y
19640,Product_19640,Beverages,33.32,372,V004,1974-12-04 11:05:32.771411,Y
19641,Product_19641,Alcohol,289.68,380,V001,1974-12-03 11:05:32.771413,Y
19642,Product_19642,Alcohol,12.83,722,V001,1974-12-02 11:05:32.771415,N
19643,Product_19643,Beverages,468.03,88,V004,1974-12-01 11:05:32.771417,
19644,Product_19644,Snacks,117.74,208,V002,1974-11-30 11:05:32.771419,
19645,Product_19645,Beverages,388.36,696,V005,1974-11-29 11:05:32.771421,N
19646,Product_19646,Merchandise,97.04,497,V004,1974-11-28 11:05:32.771423,Y
19647,Product_19647,Beverages,211.85,955,V004,1974-11-27 11:05:32.771425,N
19648,Product_19648,Raw Material,246.55,127,V005,1974-11-26 11:05:32.771427,Y
19649,Product_19649,Merchandise,83.86,913,V002,1974-11-25 11:05:32.771429,N
19650,Product_19650,Alcohol,281.43,939,V005,1974-11-24 11:05:32.771431,N
19651,Product_19651,Raw Material,322.27,594,V003,1974-11-23 11:05:32.771433,
19652,Product_19652,Alcohol,110.07,472,V005,1974-11-22 11:05:32.771435,N
19653,Product_19653,Beverages,213.84,251,V004,1974-11-21 11:05:32.771438,N
19654,Product_19654,Alcohol,458.07,476,V001,1974-11-20 11:05:32.771440,
19655,Product_19655,Snacks,148.59,745,V001,1974-11-19 11:05:32.771442,N
19656,Product_19656,Beverages,296.12,487,V004,1974-11-18 11:05:32.771444,
19657,Product_19657,Alcohol,269.59,442,V002,1974-11-17 11:05:32.771446,Y
19658,Product_19658,Raw Material,303.0,524,V004,1974-11-16 11:05:32.771448,N
19659,Product_19659,Beverages,488.45,812,V005,1974-11-15 11:05:32.771450,Y
19660,Product_19660,Merchandise,46.23,627,V002,1974-11-14 11:05:32.771452,
19661,Product_19661,Raw Material,156.95,651,V001,1974-11-13 11:05:32.771454,
19662,Product_19662,Snacks,288.59,885,V003,1974-11-12 11:05:32.771456,N
19663,Product_19663,Raw Material,420.08,18,V001,1974-11-11 11:05:32.771458,N
19664,Product_19664,Snacks,147.95,978,V004,1974-11-10 11:05:32.771460,N
19665,Product_19665,Snacks,448.11,905,V001,1974-11-09 11:05:32.771462,Y
19666,Product_19666,Raw Material,332.34,596,V004,1974-11-08 11:05:32.771464,N
19667,Product_19667,Raw Material,130.29,206,V005,1974-11-07 11:05:32.771466,N
19668,Product_19668,Merchandise,126.25,685,V004,1974-11-06 11:05:32.771468,
19669,Product_19669,Merchandise,65.62,392,V005,1974-11-05 11:05:32.771470,N
19670,Product_19670,Merchandise,149.33,661,V005,1974-11-04 11:05:32.771472,N
19671,Product_19671,Merchandise,335.27,428,V003,1974-11-03 11:05:32.771474,N
19672,Product_19672,Snacks,426.33,543,V003,1974-11-02 11:05:32.771476,N
19673,Product_19673,Raw Material,298.55,745,V003,1974-11-01 11:05:32.771478,
19674,Product_19674,Merchandise,497.67,274,V004,1974-10-31 11:05:32.771480,Y
19675,Product_19675,Raw Material,326.82,630,V005,1974-10-30 11:05:32.771482,N
19676,Product_19676,Snacks,364.72,942,V005,1974-10-29 11:05:32.771484,
19677,Product_19677,Raw Material,310.53,53,V003,1974-10-28 11:05:32.771486,Y
19678,Product_19678,Beverages,174.41,656,V003,1974-10-27 11:05:32.771488,Y
19679,Product_19679,Merchandise,347.33,557,V004,1974-10-26 11:05:32.771490,N
19680,Product_19680,Beverages,28.09,771,V004,1974-10-25 11:05:32.771492,N
19681,Product_19681,Merchandise,498.59,86,V005,1974-10-24 11:05:32.771494,
19682,Product_19682,Snacks,452.6,756,V004,1974-10-23 11:05:32.771496,N
19683,Product_19683,Merchandise,461.85,896,V002,1974-10-22 11:05:32.771498,N
19684,Product_19684,Snacks,37.12,687,V004,1974-10-21 11:05:32.771500,
19685,Product_19685,Snacks,24.56,671,V005,1974-10-20 11:05:32.771502,Y
19686,Product_19686,Snacks,404.01,363,V004,1974-10-19 11:05:32.771504,
19687,Product_19687,Beverages,293.17,826,V003,1974-10-18 11:05:32.771506,N
19688,Product_19688,Alcohol,69.35,644,V004,1974-10-17 11:05:32.771508,
19689,Product_19689,Merchandise,273.21,310,V001,1974-10-16 11:05:32.771510,Y
19690,Product_19690,Beverages,428.41,41,V005,1974-10-15 11:05:32.771512,Y
19691,Product_19691,Beverages,146.25,923,V005,1974-10-14 11:05:32.771514,
19692,Product_19692,Raw Material,334.2,231,V004,1974-10-13 11:05:32.771516,
19693,Product_19693,Alcohol,268.52,498,V001,1974-10-12 11:05:32.771518,N
19694,Product_19694,Snacks,66.42,552,V002,1974-10-11 11:05:32.771520,N
19695,Product_19695,Alcohol,452.16,957,V003,1974-10-10 11:05:32.771522,Y
19696,Product_19696,Alcohol,221.94,644,V001,1974-10-09 11:05:32.771524,N
19697,Product_19697,Raw Material,401.7,406,V003,1974-10-08 11:05:32.771526,Y
19698,Product_19698,Snacks,420.53,238,V002,1974-10-07 11:05:32.771528,N
19699,Product_19699,Beverages,234.0,597,V005,1974-10-06 11:05:32.771531,Y
19700,Product_19700,Beverages,171.78,332,V003,1974-10-05 11:05:32.771533,Y
19701,Product_19701,Alcohol,274.78,271,V002,1974-10-04 11:05:32.771535,Y
19702,Product_19702,Raw Material,163.38,276,V002,1974-10-03 11:05:32.771537,N
19703,Product_19703,Alcohol,455.8,590,V005,1974-10-02 11:05:32.771539,Y
19704,Product_19704,Merchandise,307.94,895,V001,1974-10-01 11:05:32.771543,Y
19705,Product_19705,Alcohol,224.14,901,V004,1974-09-30 11:05:32.771545,Y
19706,Product_19706,Raw Material,52.13,739,V003,1974-09-29 11:05:32.771547,Y
19707,Product_19707,Alcohol,414.51,760,V005,1974-09-28 11:05:32.771549,
19708,Product_19708,Alcohol,78.72,770,V004,1974-09-27 11:05:32.771551,
19709,Product_19709,Alcohol,380.74,669,V003,1974-09-26 11:05:32.771553,Y
19710,Product_19710,Beverages,267.52,805,V002,1974-09-25 11:05:32.771555,N
19711,Product_19711,Alcohol,219.95,149,V004,1974-09-24 11:05:32.771557,
19712,Product_19712,Raw Material,389.46,777,V004,1974-09-23 11:05:32.771559,Y
19713,Product_19713,Raw Material,295.71,550,V003,1974-09-22 11:05:32.771561,Y
19714,Product_19714,Raw Material,424.13,64,V002,1974-09-21 11:05:32.771563,N
19715,Product_19715,Snacks,409.77,946,V003,1974-09-20 11:05:32.771565,
19716,Product_19716,Beverages,36.4,264,V005,1974-09-19 11:05:32.771567,Y
19717,Product_19717,Merchandise,197.49,765,V004,1974-09-18 11:05:32.771569,Y
19718,Product_19718,Raw Material,336.8,277,V005,1974-09-17 11:05:32.771571,Y
19719,Product_19719,Raw Material,154.87,464,V001,1974-09-16 11:05:32.771574,N
19720,Product_19720,Beverages,300.4,451,V002,1974-09-15 11:05:32.771576,
19721,Product_19721,Alcohol,199.97,750,V001,1974-09-14 11:05:32.771578,
19722,Product_19722,Beverages,31.57,981,V005,1974-09-13 11:05:32.771580,
19723,Product_19723,Snacks,299.97,534,V004,1974-09-12 11:05:32.771582,
19724,Product_19724,Snacks,149.29,802,V002,1974-09-11 11:05:32.771584,N
19725,Product_19725,Snacks,455.63,236,V001,1974-09-10 11:05:32.771586,N
19726,Product_19726,Snacks,28.2,257,V005,1974-09-09 11:05:32.771588,N
19727,Product_19727,Alcohol,148.65,248,V005,1974-09-08 11:05:32.771590,Y
19728,Product_19728,Snacks,17.99,822,V003,1974-09-07 11:05:32.771592,Y
19729,Product_19729,Beverages,491.35,730,V003,1974-09-06 11:05:32.771594,
19730,Product_19730,Beverages,78.86,890,V003,1974-09-05 11:05:32.771596,Y
19731,Product_19731,Alcohol,151.69,177,V001,1974-09-04 11:05:32.771598,N
19732,Product_19732,Snacks,375.83,353,V003,1974-09-03 11:05:32.771600,
19733,Product_19733,Snacks,129.31,55,V003,1974-09-02 11:05:32.771602,N
19734,Product_19734,Snacks,253.65,677,V005,1974-09-01 11:05:32.771604,Y
19735,Product_19735,Merchandise,461.44,239,V004,1974-08-31 11:05:32.771606,N
19736,Product_19736,Raw Material,174.64,324,V001,1974-08-30 11:05:32.771608,
19737,Product_19737,Alcohol,422.35,636,V002,1974-08-29 11:05:32.771610,Y
19738,Product_19738,Merchandise,416.37,375,V004,1974-08-28 11:05:32.771612,N
19739,Product_19739,Alcohol,324.82,579,V003,1974-08-27 11:05:32.771614,
19740,Product_19740,Alcohol,286.14,127,V004,1974-08-26 11:05:32.771616,N
19741,Product_19741,Merchandise,479.22,982,V004,1974-08-25 11:05:32.771618,N
19742,Product_19742,Beverages,172.22,82,V003,1974-08-24 11:05:32.771620,
19743,Product_19743,Beverages,218.17,978,V003,1974-08-23 11:05:32.771622,Y
19744,Product_19744,Beverages,119.27,77,V004,1974-08-22 11:05:32.771624,
19745,Product_19745,Alcohol,216.41,337,V003,1974-08-21 11:05:32.771626,Y
19746,Product_19746,Beverages,417.42,238,V002,1974-08-20 11:05:32.771628,N
19747,Product_19747,Beverages,309.84,19,V003,1974-08-19 11:05:32.771630,Y
19748,Product_19748,Snacks,289.7,65,V004,1974-08-18 11:05:32.771632,N
19749,Product_19749,Alcohol,497.13,278,V004,1974-08-17 11:05:32.771634,
19750,Product_19750,Beverages,393.53,253,V005,1974-08-16 11:05:32.771636,
19751,Product_19751,Merchandise,377.35,943,V003,1974-08-15 11:05:32.771638,Y
19752,Product_19752,Snacks,451.45,490,V002,1974-08-14 11:05:32.771640,
19753,Product_19753,Beverages,186.32,23,V005,1974-08-13 11:05:32.771643,Y
19754,Product_19754,Raw Material,155.81,695,V001,1974-08-12 11:05:32.771645,
19755,Product_19755,Raw Material,263.38,554,V004,1974-08-11 11:05:32.771647,N
19756,Product_19756,Beverages,353.69,207,V003,1974-08-10 11:05:32.771649,N
19757,Product_19757,Alcohol,213.58,520,V001,1974-08-09 11:05:32.771651,N
19758,Product_19758,Merchandise,202.03,686,V003,1974-08-08 11:05:32.771653,
19759,Product_19759,Alcohol,290.74,54,V003,1974-08-07 11:05:32.771655,
19760,Product_19760,Beverages,317.52,128,V005,1974-08-06 11:05:32.771657,
19761,Product_19761,Raw Material,120.71,999,V005,1974-08-05 11:05:32.771659,
19762,Product_19762,Beverages,188.17,699,V002,1974-08-04 11:05:32.771661,Y
19763,Product_19763,Alcohol,400.97,494,V002,1974-08-03 11:05:32.771663,Y
19764,Product_19764,Beverages,454.32,535,V004,1974-08-02 11:05:32.771665,N
19765,Product_19765,Alcohol,46.82,405,V005,1974-08-01 11:05:32.771667,N
19766,Product_19766,Beverages,397.56,805,V005,1974-07-31 11:05:32.771669,
19767,Product_19767,Merchandise,323.21,232,V002,1974-07-30 11:05:32.771671,N
19768,Product_19768,Alcohol,438.76,823,V001,1974-07-29 11:05:32.771673,
19769,Product_19769,Alcohol,370.99,198,V001,1974-07-28 11:05:32.771675,Y
19770,Product_19770,Beverages,316.22,960,V005,1974-07-27 11:05:32.771677,N
19771,Product_19771,Beverages,147.66,613,V001,1974-07-26 11:05:32.771679,N
19772,Product_19772,Merchandise,281.41,636,V004,1974-07-25 11:05:32.771681,
19773,Product_19773,Raw Material,139.72,991,V004,1974-07-24 11:05:32.771683,
19774,Product_19774,Merchandise,197.27,853,V004,1974-07-23 11:05:32.771685,N
19775,Product_19775,Alcohol,361.36,689,V003,1974-07-22 11:05:32.771687,
19776,Product_19776,Beverages,362.04,916,V004,1974-07-21 11:05:32.771689,Y
19777,Product_19777,Raw Material,138.78,77,V002,1974-07-20 11:05:32.771691,N
19778,Product_19778,Beverages,295.0,717,V003,1974-07-19 11:05:32.771693,
19779,Product_19779,Snacks,349.59,303,V001,1974-07-18 11:05:32.771695,Y
19780,Product_19780,Merchandise,437.6,489,V001,1974-07-17 11:05:32.771697,Y
19781,Product_19781,Merchandise,75.76,430,V002,1974-07-16 11:05:32.771699,N
19782,Product_19782,Raw Material,481.99,931,V005,1974-07-15 11:05:32.771701,
19783,Product_19783,Raw Material,111.28,246,V004,1974-07-14 11:05:32.771703,N
19784,Product_19784,Alcohol,203.86,433,V002,1974-07-13 11:05:32.771705,N
19785,Product_19785,Raw Material,292.69,334,V004,1974-07-12 11:05:32.771707,Y
19786,Product_19786,Raw Material,431.7,877,V001,1974-07-11 11:05:32.771709,Y
19787,Product_19787,Merchandise,77.6,241,V001,1974-07-10 11:05:32.771711,N
19788,Product_19788,Merchandise,163.48,498,V005,1974-07-09 11:05:32.771715,N
19789,Product_19789,Raw Material,84.6,209,V002,1974-07-08 11:05:32.771718,N
19790,Product_19790,Snacks,176.55,889,V004,1974-07-07 11:05:32.771720,
19791,Product_19791,Merchandise,365.32,886,V001,1974-07-06 11:05:32.771722,Y
19792,Product_19792,Alcohol,288.65,229,V001,1974-07-05 11:05:32.771724,Y
19793,Product_19793,Beverages,79.48,45,V002,1974-07-04 11:05:32.771726,N
19794,Product_19794,Merchandise,291.4,695,V002,1974-07-03 11:05:32.771728,N
19795,Product_19795,Raw Material,132.77,108,V001,1974-07-02 11:05:32.771730,Y
19796,Product_19796,Alcohol,440.88,982,V003,1974-07-01 11:05:32.771732,Y
19797,Product_19797,Raw Material,475.91,353,V003,1974-06-30 11:05:32.771734,
19798,Product_19798,Beverages,148.26,929,V003,1974-06-29 11:05:32.771736,
19799,Product_19799,Merchandise,198.68,566,V004,1974-06-28 11:05:32.771738,Y
19800,Product_19800,Beverages,322.21,272,V002,1974-06-27 11:05:32.771740,N
19801,Product_19801,Alcohol,210.73,31,V005,1974-06-26 11:05:32.771742,N
19802,Product_19802,Raw Material,320.31,494,V003,1974-06-25 11:05:32.771744,
19803,Product_19803,Alcohol,119.56,363,V003,1974-06-24 11:05:32.771746,N
19804,Product_19804,Alcohol,372.2,670,V005,1974-06-23 11:05:32.771748,N
19805,Product_19805,Raw Material,35.4,682,V003,1974-06-22 11:05:32.771750,Y
19806,Product_19806,Beverages,301.62,655,V002,1974-06-21 11:05:32.771752,Y
19807,Product_19807,Raw Material,186.71,882,V005,1974-06-20 11:05:32.771754,Y
19808,Product_19808,Merchandise,122.42,102,V001,1974-06-19 11:05:32.771756,Y
